index,Text,Negative?
14910,"['know', 'thats', 'trash']",False
14914,"['live', 'street', 'glory', 'die', 'ghetto', 'fame', 'respect', 'fear', 'none', 'pride', 'everything']",False
14915,"['oreo', 'cookie', 'pancake', 'food', 'porn']",False
14924,"['rt', 'charlie', 'strong', 'got', 'man', 'roster', 'nearly', 'quickly', 'texan']",False
14926,"['wa', 'handed', 'flight', 'must', 'good', 'hand', 'bird']",False
14928,"['bird', 'court', 'female', 'building', 'beautiful', 'nest', 'bright', 'object', 'wildlife']",False
14932,"['highest', 'score', 'flappy', 'bird', 'cant', 'beat']",False
14934,"['movie', 'wa', 'trash']",False
14939,"['today', 'charlie', 'wilson', 'left', 'office', 'ranked', 'alongside', 'lech', 'wał', 'role', 'defeating', 'communism']",False
14940,"['woman', 'wa', 'bird', 'turned', 'woman', 'sky', 'nigeria']",False
14950,"['coakley', 'go', 'cant', 'lose', 'race', 'rt', 'wow', 'wow', 'charlie', 'baker', 'governor', 'htt']",False
14954,"['farewell', 'tours', 'fault', 'everyone', 'three', 'player', 'underachieved', 'yankee', 'year']",False
14960,"['colombia', 'supporter', 'reminds', 'u', 'double', 'bird', 'universal', 'language']",False
14975,"['looked', 'like', 'princess', 'bella', 'yellow', 'dress']",False
14977,"['star', 'war', 'meet', 'charlie', 'brown']",False
15010,"['faint', 'rt', 'ha', 'idea', 'many', 'resume', 'went', 'straight', 'trash']",False
15013,"['realize', 'going', 'get', 'horror', 'poem', 'wrote', 'abo']",False
15014,"['gracias', 'por', 'jugar', 'con', 'el', 'corazon', 'ahora', 'ganarle', 'los', 'yankee']",False
15017,"['wow', 'banana', 'potassium', 'much', 'yellow']",False
15020,"['teixeira', 'point', 'tonight', 'yankees']",False
15025,"['happy', 'blu', 'bloods', 'friday', 'sit', 'gang', 'cbs', 'morning', 'join', 'u', 'oclock', 'ho']",False
15026,"['set', 'blue', 'bloods', 'hoping', 'bird', 'perched']",False
15033,"['anaconda', 'dont', 'want', 'none', 'unless', 'defeat', 'hun', 'son']",False
15039,"['atlanta', 'rt', 'houston', 'ha', 'many', 'trash', 'driver']",False
15040,"['men', 'trash', 'homeboy', 'cheating', 'dont', 'tell', 'wife', 'girl', 'break', 'family', 'lolno']",False
15046,"['always', 'interesting', 'see', 'people', 'trash', 'la', 'liga', 'react', 'product', 'la', 'liga', 'premier', 'league', 'club']",False
15052,"['play', 'yankee', 'right']",False
15053,"['spent', 'good', 'twenty', 'min', 'trying', 'teach', 'bird', 'skyrim', 'theme', 'song', 'realized', 'wa', 'bird']",False
15072,"['lou', 'gehrig', 'hand', 'fracture', 'career', 'played', 'straight', 'game', 'ironhorse', 'yankees']",False
15073,"['mistake', 'showing', 'late', 'work', 'running', 'red', 'light', 'even', 'forgetting', 'take', 'trash', 'aint']",False
15074,"['polly', 'want', 'cracker', 'dumb']",False
15075,"['smash', 'windshield', 'rt', 'bird', 'bee', 'coors', 'light', 'drinker', 'know', 'wer']",False
15085,"['mo', 'claiborne', 'trash', 'cant', 'say', 'enough', 'fam']",False
15086,"['illegals', 'bringing', 'disease', 'across', 'border', 'contagious', 'patient', 'separated', 'others', 'yellow', 'tape', 'pregnant', 'teen']",False
15089,"['st', 'time', 'tom', 'brady', 'era', 'patriot', 'sole', 'possession', 'last', 'place', 'afc', 'east']",False
15094,"['bird', 'fish', 'li', 'river']",False
15100,"['rick', 'scott', 'beating', 'win', 'number', 'county', 'charlie', 'crist', 'fl', 'gov']",False
15104,"['crow', 'would', 'eat', 'bear', 'mt', 'obviously', 'mt', 'bear', 'save', 'drowning', 'crow']",False
15107,"['happy', 'birthday', 'cotton', 'picker', 'lol']",False
15112,"['right', 'newscenter', 'projecting', 'charlie', 'baker', 'govelect', 'razor', 'thin', 'margin', 'wcvb']",False
15121,"['called', 'charlie', 'baker', 'concede', 'around', 'morning', 'plan', 'address', 'supporter', 'wcvb']",False
15123,"['new', 'bus', 'stop', 'guy', 'across', 'street', 'yelling', 'david', 'lee', 'roth', 'kick', 'swooping', 'crow', 'learn', 'karate']",False
15126,"['think', 'zlatan', 'even', 'ha', 'class', 'way', 'talk', 'trash']",False
15134,"['hes', 'trash', 'rt', 'early', 'call', 'austin', 'river', 'draft', 'bust']",False
15136,"['came', 'training', 'camp', 'today', 'find', 'charlie', 'batch', 'asleep', 'curb']",False
15139,"['crew', 'woman', 'hillbilly', 'gangster', 'w', 'director', 'wrap']",False
15154,"['bad', 'u', 'want', 'something', 'meaningless', 'bad', 'youre', 'willing', 'work', 'thing', 'u', 'want', 'isnt', 'x', 'intense', 'ho']",False
15155,"['ta', 'akst', 'raf', 'herkenbaar', 'hesje', 'je', 'eigen', 'buurt', 'pleit', 'er', 'al', 'jaren', 'voor', 'weet', 'hoe', 'bevreesd', 'ik', 'er', 'ooit', 'voor', 'wa', 'dak', 'er', 'te', 'wer']",False
15160,"['fake', 'friend', 'different', 'shadow', 'stick', 'around', 'brightest', 'moment', 'disappear', 'darkest', 'ho']",False
15162,"['pink', 'albino', 'dolphin', 'extremely', 'rare', 'exist', 'wild']",False
15163,"['jimmy', 'twoman', 'doowop', 'performance', 'went', 'live', 'youtube', 'fall', 'tonight', 'htt']",False
15165,"['kid', 'say', 'much', 'parent', 'pay', 'everything', 'rt', 'paying', 'every', 'bill', 'cant', 'complain', 'abo']",False
15178,"['yankee', 'acquire', 'chase', 'headley', 'padre', 'yangervis', 'solarte', 'rafael', 'depaula']",False
15195,"['wow', 'basically', 'told', 'daughter', 'want', 'mocha', 'colored', 'grandbabies', 'htg', 'awm']",False
15211,"['think', 'clip', 'thunder', 'wouldve', 'gave', 'heat', 'good', 'well', 'east', 'trash']",False
15212,"['oreo', 'cheesecake', 'bite']",False
15213,"['deep', 'fried', 'oreo']",False
15214,"['oreo', 'drumstick']",False
15215,"['oreo', 'ice', 'cream']",False
15216,"['ultimate', 'chocolate', 'chip', 'cookie', 'n', 'oreo', 'fudge', 'brownie', 'bar']",False
15217,"['oreo', 'cake']",False
15218,"['oreo', 'ice', 'cream', 'cake']",False
15221,"['worlds', 'mammal', 'bird', 'reptile', 'amphibian', 'fish', 'vanished']",False
15224,"['foxnews', 'project', 'wyoming', 'senator', 'mike', 'enzi', 'defeat', 'democratic', 'challenger', 'charlie', 'hardy', 'election']",False
15230,"['anyone', 'hate', 'charlie', 'sheen']",False
15253,"['today', 'horoscope', 'youre', 'still', 'hoe', 'nice', 'day']",False
15270,"['heard', 'wa', 'talkin', 'trash', 'like', 'wouldnt', 'find']",False
15277,"['hope', 'made', 'pot', 'brownie', 'right']",False
15279,"['please', 'win', 'year']",False
15280,"['redneck', 'fool', 'around', 'aux', 'cord']",False
15296,"['play', 'soccer', 'cheat', 'girl', 'wear', 'khaki', 'coloured', 'cargo', 'haircut']",False
15315,"['racist', 'crew', 'anchor', 'right', 'wing', 'folk', 'mock', 'mixed', 'gop', 'kid']",False
15320,"['im', 'even', 'ghetto']",False
15324,"['day', 'without', 'laughter', 'day', 'wasted', 'charlie', 'chaplin']",False
15326,"['new', 'sign', 'mong', 'kok', 'protest', 'site', 'say', 'fight', 'democracy', 'oppose', 'communist', 'future']",False
15328,"['everytime', 'see', 'nelson', 'agholor', 'make', 'play', 'want', 'puke', 'kid', 'shouldve', 'gator', 'thanks', 'charlie', 'cheeseburger']",False
15330,"['conan', 'obrien', 'mock', 'new', 'call', 'duty', 'game', 'getting', 'killed', 'repeatedly']",False
15346,"['trash', 'rt', 'come', 'weekend', 'trash']",False
15347,"['mariano', 'rivera', 'ha', 'street', 'outside', 'yankee', 'stadium', 'named', 'giant', 'also', 'similar', 'honor']",False
15349,"['reason', 'mermaid', 'period', 'pant', 'perfect', 'hair', 'u', 'get', 'lure', 'men', 'death', 'also', 'free', 'clam']",False
15352,"['crow', 'warned', 'stay', 'away', 'island', 'soul', 'collector', 'ian']",False
15354,"['oreo', 'frappuccino']",False
15360,"['yep', 'steve', 'spurrier', 'sorta', 'compared', 'alabama', 'yankee', 'theyve', 'ny', 'got', 'biggest', 'payroll', 'dont', 'win', 'ever']",False
15365,"['retard', 'dad', 'roll', 'lawful', 'good']",False
15371,"['charlie', 'sheen', 'slam', 'rihanna', 'rejecting', 'fiancee', 'rude', 'idiot', 'bad', 'wig']",False
15376,"['mind', 'clear', 'bird', 'crashed', 'side', 'head']",False
15379,"['riff', 'raff', 'trash']",False
15381,"['wa', 'already', 'jeter', 'arrived', 'plenty', 'yankees', 'memory', 'next', 'year', 'going', 'odd', 'indeed']",False
15389,"['tell', 'chose', 'trash', 'environment', 'trying', 'save', 'like', 'hypocritical', 'douc']",False
15406,"['guess', 'confession', 'trash', 'none', 'got', 'posted', 'famu']",False
15413,"['whats', 'bright', 'yellow', 'thing', 'ref', 'showed', 'martin', 'indi', 'cant', 'remember', 'seeing', 'one', 'club', 'metro']",False
15423,"['rahals', 'idiot', 'second', 'time', 'year', 'hes', 'wrecked', 'someone', 'yellow']",False
15440,"['ik', 'vraag', 'al', 'maanden', 'af', 'hoe', 'de', 'nl', 'pers', 'zich', 'al', 'een', 'stel', 'hoeren', 'gaan', 'ge']",False
15441,"['found', 'oreo', 'pocket', 'thanks', 'looking', 'xx']",False
15442,"['bird', 'pooped']",False
15443,"['wa', 'yellow']",False
15444,"['armistice', 'day', 'cry', 'never', 'absent', 'mock', 'pledge', 'never', 'forget', 'fallen', 'ancient']",False
15468,"['wa', 'little', 'remember', 'laying', 'horrified', 'bed', 'hand', 'puppet', 'held', 'mock', 'trial', 'convicting', 'putting', 'hand', 'th']",False
15471,"['yankee', 'shouldnt', 'even', 'bother', 'show', 'boston', 'man', 'fold', 'franchise', 'cancel', 'baseball']",False
15473,"['totally', 'understood', 'twin', 'peak', 'cant', 'seem', 'follow', 'great', 'outdoors', 'goldfish', 'cracker']",False
15483,"['horrible', 'friend', 'read', 'text', 'put', 'phone', 'something', 'forgets', 'reply', 'ho']",False
15491,"['cowboy', 'trash', 'againthe', 'nfl', 'bike', 'normal']",False
15494,"['allied', 'soldier', 'mock', 'hitler', 'atop', 'balcony', 'reich', 'chancellery', 'fred', 'ramage']",False
15496,"['rt', 'ok', 'im', 'watching', 'mook', 'v', 'lux', 'neither', 'wa', 'good', 'mook', 'wasnt', 'close', 'v', 'hitm']",False
15502,"['bless', 'jesus', 'amos', 'two', 'walk', 'together', 'unless', 'agreed', 'different', 'levels']",False
15503,"['thats', 'bird']",False
15508,"['like', 'found', 'edit', 'facebook', 'comment', 'trending', 'topic', 'twitter', 'think', 'id', 'hear', 'abo']",False
15514,"['jihadi', 'work', 'accident', 'taliban', 'fighter', 'killed', 'ied', 'detonated', 'prematurely', 'celebrate']",False
15521,"['last', 'name', 'sinner', 'first', 'name', 'imma', 'like', 'ur', 'pancake', 'tha', 'mornin', 'got', 'u', 'covered', 'like', 'aunt', 'jemima']",False
15523,"['brownie', 'point']",False
15530,"['girl', 'tweeted', 'might', 'ghetto', 'u', 'bring', 'food', 'outside', 'movie', 'u', 'might', 'stupid', 'u', 'pay']",False
15532,"['ghetto', 'mofos']",False
15534,"['dont', 'like', 'tweet', 'belief', 'jesus', 'christ', 'please', 'respect', 'dont', 'mock', 'make', 'negative', 'remark']",False
15537,"['obama', 'always', 'necessary', 'protect', 'american', 'people', 'defend', 'evolving', 'threat', 'ho']",False
15542,"['would', 'never', 'happen', 'noncolored', 'award', 'show']",False
15551,"['charlie', 'sheen', 'man', 'lol']",False
15573,"['gator', 'gator', 'bait', 'gator', 'nation']",False
15575,"['food', 'good', 'except', 'rice', 'cook', 'bitch', 'monday', 'week', 'tootsies']",False
15594,"['anaconda', 'dont', 'anaconda', 'dont', 'anaconda', 'dont', 'want', 'none', 'unless', 'got', 'bunz', 'hun']",False
15597,"['cork', 'sole', 'rt', 'cork', 'wtl', 'xi']",False
15603,"['redskin', 'gonna', 'win', 'thats', 'im', 'saying', 'night']",False
15604,"['sh', 'wrap', 'around', 'let', 'kiss', 'bruise', 'heart', 'lick', 'unhealed', 'wound', 'taste', 'raw', 'wild', 'ho']",False
15608,"['held', 'like', 'baby', 'bird', 'come', 'like', 'friend', 'aint', 'loyal']",False
15616,"['last', 'week', 'name', 'cripple']",False
15626,"['yo', 'phone', 'go', 'class', 'teacher', 'say', 'turn', 'trash', 'one', 'song', 'yo', 'mixtape']",False
15646,"['uncle', 'charlie', 'nem', 'lol']",False
15648,"['knicks', 'still', 'trash', 'melo', 'signed', 'money', 'dont', 'even', 'care', 'good', 'winning', 'team']",False
15651,"['raheel', 'mock', 'propphet', 'muhammad', 'way', 'mocked', 'lord', 'ram', 'sita', 'apologise']",False
15652,"['strong', 'believer', 'bird', 'feather', 'flock', 'together']",False
15656,"['go', 'yankee', 'candle', 'buy', 'beer', 'scented', 'candle', 'go', 'home', 'light', 'wait', 'boyfriend']",False
15661,['whipped'],False
15666,"['cooky', 'n', 'cream', 'oreo', 'fudge', 'ice', 'cream']",False
15667,"['oreo', 'cheesecake', 'bar']",False
15668,"['oreo', 'ice', 'cream', 'cake']",False
15669,"['oreo', 'ice', 'cream', 'sandwich']",False
15670,"['oreo', 'cheesecake', 'bite']",False
15671,"['reason', 'mermaid', 'period', 'pant', 'perfect', 'hair', 'u', 'get', 'lure', 'men', 'death', 'also', 'free', 'clam', 'bra']",False
15672,"['girl', 'wear', 'beany', 'look', 'cute', 'stylish', 'wear', 'look', 'like', 'member', 'drug', 'cartel', 'sel']",False
15674,"['obama', 'say', 'irritated', 'es', 'feel', 'repudiated', 'losing', 'senate', 'video', 'aw', 'ho']",False
15675,"['girlfriend', 'taller', 'responsibility', 'take', 'trash', 'fight', 'anyone', 'break']",False
15692,"['feb', 'jordan', 'retro', 'remastered', 'oreo']",False
15696,"['may', 'redneck', 'put', 'steak', 'seasoning', 'popcorn']",False
15698,"['yank', 'walk', 'win']",False
15704,"['ha', 'year', 'still', 'fire', 'cashman', 'yankees']",False
15713,"['thanks', 'carolina', 'fan', 'flipped', 'bird', 'bottle', 'head', 'stick', 'n', 'stone', 'may', 'break', 'bone', 'aluminum', 'zimas']",False
15715,"['happy', 'birthday', 'take', 'spin', 'yellow', 'coupe', 'shut', 'em']",False
15718,"['theres', 'coon', 'classic', 'r', 'kelly', 'usher', 'theres', 'classic', 'stevie', 'wonder', 'prince', 'theres', 'anything', 'wrong']",False
15719,"['kickin', 'trash', 'golf', 'cart', 'yee', 'yee']",False
15726,"['alec', 'baldwin', 'mock', 'harrisperry', 'cry', 'forgiven', 'transgression', 'via']",False
15736,"['hour', 'almost', 'page', 'want', 'slit', 'wrist', 'guess', 'ill', 'settle', 'sleep']",False
15737,"['never', 'go', 'full', 'retard']",False
15741,"['dont', 'luv', 'deez', 'hoe']",False
15745,"['denver', 'tv', 'air', 'clip', 'digging', 'trash', 'ghetto', 'aurora', 'put', 'black', 'mexican', 'ballot', 'good', 'use']",False
15755,"['charlie', 'rose', 'coexist', 'israel', 'meshal', 'occupier', 'national', 'consensus', 'decide', 'ha']",False
15762,"['winning', 'brown', 'cle', 'cleveland', 'fans', 'cleveland', 'pride', 'cleveland', 'browns', 'cleveland', 'sports', 'browns', 'brownie']",False
15789,"['jsu', 'coach', 'omar', 'johnson', 'u', 'ball', 'u', 'throw', 'hit', 'catch', 'doesnt', 'matter', 'yankee']",False
15791,"['clever', 'rt', 'watch', 'burfict', 'make', 'hit', 'mock', 'official', 'throwing', 'flag']",False
15805,"['tiny', 'jihadi']",False
15818,"['deme', 'gallo', 'pinto', 'con', 'carne', 'asadita', 'madurito', 'una', 'milca', 'amor']",False
15820,"['charlie', 'sheen', 'star', 'new', 'sitcom', 'anger', 'management', 'therapist', 'whats', 'next', 'casey', 'anthony', 'owner']",False
15844,"['downloaded', 'flappy', 'bird', 'minute', 'ago', 'already', 'deleted']",False
15845,"['top', 'tip', 'day', 'want', 'inconspicuous', 'elbow', 'gig', 'dont', 'wear', 'yellow', 'jacket']",False
15849,"['yeah', 'kaepernick', 'might', 'biceps', 'like', 'greek', 'god', 'dude', 'look', 'like', 'wa', 'conceived', 'proboscis', 'monkey', 'http']",False
15853,"['wa', 'kik', 'group', 'called', 'party', 'line', 'old', 'charlie', 'barber', 'wa', 'always', 'hogging', 'call']",False
15854,"['lester', 'parasitic', 'spider', 'monkey', 'redeeming', 'quality', 'ran', 'boat', 'boat', 'attracted', 'woman', 'c']",False
15859,"['cheese', 'crackers', 'lacking']",False
15867,"['wrote', 'whole', 'game', 'story', 'orpik', 'shut', 'ovi', 'two', 'night', 'row', 'many', 'mock', 'wa', 'really']",False
15874,"['twitter', 'rapper', 'dm', 'trash', 'link']",False
15876,"['help', 'eliminate', 'faking', 'injury', 'diving', 'post', 'game', 'video', 'review', 'dive', 'give', 'diver', 'yellow', 'card', 'game', 'wor']",False
15898,"['die', 'flappy', 'bird']",False
15904,"['defiantly', 'going', 'see', 'new', 'planet', 'ape', 'tonight']",False
15908,"['charlie', 'strong', 'took', 'longhorn', 'logo', 'player', 'helmet', 'earn', 'back', 'sport']",False
15909,"['hun', 'wrong', 'social', 'networking', 'site', 'rt', 'lm', 'good', 'morning', 'post', 'something', 'extra', 'maybe']",False
15934,"['scholen', 'waar', 'directie', 'leerkrachten', 'pest', 'kunt', 'u', 'zich', 'voorstellen', 'hoe', 'groot', 'pestproblematiek', 'onder', 'leerlingen', 'wel', 'moet', 'zijn']",False
15936,"['pepper', 'slant', 'wa', 'genius', 'crazy', 'call', 'genius', 'catch', 'crazy', 'drop', 'blow', 'get', 'sack']",False
15938,"['latest', 'draftexpress', 'mock', 'draft', 'ha', 'randle', 'cauleystein', 'young', 'poythress', 'harrison', 'twin', 'dakari', 'johnson']",False
15951,"['week', 'thursday', 'might', 'last', 'yankees', 'game', 'look', 'forward', 'nothing', 'else', 'jeter', 'deserves', 'night']",False
15952,"['favorite', 'jigger']",False
15953,"['notvduringtheweek', 'parenting', 'rule', 'ha', 'thrown', 'quite', 'monkey', 'wrench', 'roosevelts', 'pbs', 'viewing', 'schedule', 'dvr', 'time']",False
15954,"['lmfao', 'oh', 'nah', 'keep', 'three', 'hunna', 'twitpic', 'selfie', 'u', 'ho']",False
15955,"['could', 'never', 'date', 'someone', 'yellow', 'teeth']",False
15959,"['think', 'wind', 'turbines', 'bad', 'bird', 'compare', 'via', 'via']",False
15960,"['charlie', 'crist', 'doesnt', 'political', 'party', 'join', 'could', 'become', 'spokesman', 'fan', 'company']",False
15961,"['go', 'take', 'trash', 'today', 'wa', 'outnumbered', 'thankfully', 'dismembered', 'thanks', 'lady']",False
15974,"['mean', 'like', 'yankee', 'year', 'prioritized', 'farewell', 'tour', 'playoff', 'run']",False
15978,"['lmao', 'slope', 'x']",False
15979,"['cardinals', 'mlb', 'gold', 'standard', 'isnt', 'even', 'close', 'silver', 'dodgers', 'giants', 'tigers', 'yankees']",False
15985,"['single', 'wasp', 'could', 'read', 'wasp', 'facts', 'tweet', 'could', 'peace', 'treaty', 'wasp', 'man', 'wasp']",False
15993,"['idea', 'diet', 'eating', 'regular', 'oreo', 'instead', 'double', 'stuft', 'takin', 'half', 'cookie', 'still', 'dip']",False
16002,"['beautiful', 'smile', 'colored', 'eye']",False
16003,"['babe', 'buy', 'brazilian', 'peruvian', 'bengali']",False
16005,"['giant', 'pitiful', 'jetspitiful', 'mets', 'pitiful', 'yankeespitiful', 'net', 'pitiful', 'knickspitiful', 'ny', 'sport', 'pitiful']",False
16006,"['lewis', 'trash', 'lmao']",False
16028,"['oua', 'ita', 'siana', 'alu', 'polosi', 'ho', 'nifo', 'namu', 'tae']",False
16031,"['dont', 'forget', 'gotta', 'take', 'trash', 'need', 'milk', 'spermicidal', 'lube']",False
16041,"['female', 'ig', 'model', 'person', 'trash']",False
16050,"['remember', 'trash', 'floor', 'car', 'upgraded', 'put', 'wales', 'gifted', 'feel', 'like', 'old', 'car', 'htt']",False
16065,"['mets', 'superstar', 'pitcher', 'yankee', 'game', 'wearing', 'knicks', 'hat', 'knicks', 'tape']",False
16077,"['hot', 'trash']",False
16078,"['today', 'something', 'dope', 'tomorrow', 'thing', 'trash', 'next', 'month', 'irrelevant', 'next', 'year', 'classic']",False
16080,"['told', 'rt', 'artprize', 'trash']",False
